,train,val
171,"{'class_1': 0.6448529362678528, 'class_2': 0.7672794461250305, 'class_3': 0.9360294342041016, 'class_4': 0.7367647290229797, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.42353394627571106, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9068307280540466}"
172,"{'class_1': 0.6448529362678528, 'class_2': 0.7676470875740051, 'class_3': 0.935661792755127, 'class_4': 0.7371323704719543, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.41982200741767883, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9053459763526917}"
173,"{'class_1': 0.6448529362678528, 'class_2': 0.7680147290229797, 'class_3': 0.935661792755127, 'class_4': 0.7393382787704468, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.4161100387573242, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9042323231697083}"
174,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9363970756530762, 'class_4': 0.7397059202194214, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.41202685236930847, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9038612246513367}"
175,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9367647171020508, 'class_4': 0.741911768913269, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.40905725955963135, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.902747631072998}"
176,"{'class_1': 0.6448529362678528, 'class_2': 0.7691176533699036, 'class_3': 0.9367647171020508, 'class_4': 0.7433823943138123, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.4068300724029541, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9016339778900146}"
177,"{'class_1': 0.6448529362678528, 'class_2': 0.768750011920929, 'class_3': 0.9363970756530762, 'class_4': 0.7426470518112183, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.40274688601493835, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.9001492261886597}"
178,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9363970756530762, 'class_4': 0.7430146932601929, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.40014851093292236, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8994067311286926}"
179,"{'class_1': 0.6448529362678528, 'class_2': 0.7680147290229797, 'class_3': 0.9367647171020508, 'class_4': 0.7433823943138123, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.40163329243659973, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8968083262443542}"
180,"{'class_1': 0.6448529362678528, 'class_2': 0.7676470875740051, 'class_3': 0.9367647171020508, 'class_4': 0.7448529601097107, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.4012621343135834, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8956946134567261}"
181,"{'class_1': 0.6448529362678528, 'class_2': 0.7680147290229797, 'class_3': 0.9367647171020508, 'class_4': 0.7459558844566345, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.39680778980255127, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8949521780014038}"
182,"{'class_1': 0.6448529362678528, 'class_2': 0.7676470875740051, 'class_3': 0.9367647171020508, 'class_4': 0.7463235259056091, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.39458054304122925, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.89383864402771}"
183,"{'class_1': 0.6448529362678528, 'class_2': 0.7672794461250305, 'class_3': 0.9367647171020508, 'class_4': 0.7455882430076599, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3923532962799072, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8927251100540161}"
184,"{'class_1': 0.6448529362678528, 'class_2': 0.7676470875740051, 'class_3': 0.9367647171020508, 'class_4': 0.7455882430076599, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.38975489139556885, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8919826745986938}"
185,"{'class_1': 0.6448529362678528, 'class_2': 0.7683823704719543, 'class_3': 0.9378676414489746, 'class_4': 0.7470588088035583, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.38789889216423035, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.890869140625}"
186,"{'class_1': 0.6448529362678528, 'class_2': 0.7680147290229797, 'class_3': 0.9378676414489746, 'class_4': 0.7488970756530762, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3875277638435364, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8897556066513062}"
187,"{'class_1': 0.6448529362678528, 'class_2': 0.768750011920929, 'class_3': 0.9378676414489746, 'class_4': 0.7485294342041016, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.38715660572052, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8890131115913391}"
188,"{'class_1': 0.6448529362678528, 'class_2': 0.768750011920929, 'class_3': 0.9382352828979492, 'class_4': 0.7488970756530762, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.3853006064891815, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8886419534683228}"
189,"{'class_1': 0.6448529362678528, 'class_2': 0.7694852948188782, 'class_3': 0.9382352828979492, 'class_4': 0.75, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.3834446370601654, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8882706761360168}"
190,"{'class_1': 0.6448529362678528, 'class_2': 0.7694852948188782, 'class_3': 0.9386029839515686, 'class_4': 0.7511029839515686, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.3827022314071655, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8875283598899841}"
191,"{'class_1': 0.6448529362678528, 'class_2': 0.7694852948188782, 'class_3': 0.9386029839515686, 'class_4': 0.7514706254005432, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.38233107328414917, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8878995180130005}"
192,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9386029839515686, 'class_4': 0.752573549747467, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.3801038861274719, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8867859840393066}"
193,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9389706254005432, 'class_4': 0.7529411911964417, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.3793615400791168, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8864148259162903}"
194,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9389706254005432, 'class_4': 0.7544117569923401, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.37676316499710083, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8853011727333069}"
195,"{'class_1': 0.6448529362678528, 'class_2': 0.7705882787704468, 'class_3': 0.9389706254005432, 'class_4': 0.7566176652908325, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.37602078914642334, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8841875791549683}"
196,"{'class_1': 0.6448529362678528, 'class_2': 0.7709559202194214, 'class_3': 0.9393382668495178, 'class_4': 0.758823573589325, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3741648495197296, 'class_3': 0.9394952058792114, 'class_4': 0.6566444635391235, 'class_5': 0.8834450840950012}"
197,"{'class_1': 0.6448529362678528, 'class_2': 0.7709559202194214, 'class_3': 0.9393382668495178, 'class_4': 0.7595588564872742, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3723088800907135, 'class_3': 0.9391240477561951, 'class_4': 0.6566444635391235, 'class_5': 0.8827027082443237}"
198,"{'class_1': 0.6448529362678528, 'class_2': 0.7724264860153198, 'class_3': 0.9393382668495178, 'class_4': 0.7610294222831726, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.37045297026634216, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.8827027678489685}"
199,"{'class_1': 0.6448529362678528, 'class_2': 0.7724264860153198, 'class_3': 0.9389706254005432, 'class_4': 0.7599264979362488, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3689681589603424, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.881960391998291}"
200,"{'class_1': 0.6448529362678528, 'class_2': 0.7727941274642944, 'class_3': 0.9386029839515686, 'class_4': 0.7602941393852234, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.36674100160598755, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.8815892338752747}"
201,"{'class_1': 0.6448529362678528, 'class_2': 0.7727941274642944, 'class_3': 0.9389706254005432, 'class_4': 0.7610294222831726, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.36525624990463257, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.8804755806922913}"
202,"{'class_1': 0.6448529362678528, 'class_2': 0.773161768913269, 'class_3': 0.9389706254005432, 'class_4': 0.7613970637321472, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3645138144493103, 'class_3': 0.9387528896331787, 'class_4': 0.6566444635391235, 'class_5': 0.8789907693862915}"
203,"{'class_1': 0.6448529362678528, 'class_2': 0.7738970518112183, 'class_3': 0.9386029839515686, 'class_4': 0.7617647051811218, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.36302903294563293, 'class_3': 0.9387528896331787, 'class_4': 0.6570156216621399, 'class_5': 0.8763924837112427}"
204,"{'class_1': 0.6448529362678528, 'class_2': 0.7738970518112183, 'class_3': 0.9386029839515686, 'class_4': 0.7628676891326904, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3637714087963104, 'class_3': 0.9391240477561951, 'class_4': 0.6570156216621399, 'class_5': 0.8756500482559204}"
205,"{'class_1': 0.6448529362678528, 'class_2': 0.7750000357627869, 'class_3': 0.9386029839515686, 'class_4': 0.7639706134796143, 'class_5': 0.9569852948188782}","{'class_1': 0.6414252519607544, 'class_2': 0.3619154393672943, 'class_3': 0.9391240477561951, 'class_4': 0.6570156216621399, 'class_5': 0.8730515241622925}"
206,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7231617569923401, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
207,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7246323823928833, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9276179671287537}"
208,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.726838231086731, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9272467494010925}"
209,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7275735139846802, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9265043139457703}"
210,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7286764979362488, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
211,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.731985330581665, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9261331558227539}"
212,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7334558963775635, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
213,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7349264621734619, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
214,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7367647290229797, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
215,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7371323704719543, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
216,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7356618046760559, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
217,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7360294461250305, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9253907203674316}"
218,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7378676533699036, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9246484041213989}"
219,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7397059202194214, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9242773056030273}"
220,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7422794103622437, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9242773056030273}"
221,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7430146932601929, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9242771863937378}"
222,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7430146932601929, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9242771863937378}"
223,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7430146932601929, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9227924346923828}"
224,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7415441274642944, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9227924346923828}"
225,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7404412031173706, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9227924346923828}"
226,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7415441274642944, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9220500588417053}"
227,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.741911768913269, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9220500588417053}"
228,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7430146932601929, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9220500588417053}"
229,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7433823943138123, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9216787815093994}"
230,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7441176772117615, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9213076233863831}"
231,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7448529601097107, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9205652475357056}"
232,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7455882430076599, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9201939702033997}"
233,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7470588088035583, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9194516539573669}"
234,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.748161792755127, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9190804362297058}"
235,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.748161792755127, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9187092781066895}"
236,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7488970756530762, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7676318883895874, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9183380603790283}"
237,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.75, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7680031061172485, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9183380603790283}"
238,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7503676414489746, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7680031061172485, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9175956845283508}"
239,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7507352828979492, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7680031061172485, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9168533086776733}"
240,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7514706254005432, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7683742642402649, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9168533086776733}"
241,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7514706254005432, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7683742642402649, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9164820909500122}"
242,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7511029839515686, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7694878578186035, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9164820909500122}"
243,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7518382668495178, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7706014513969421, 'class_3': 0.9394952058792114, 'class_4': 0.656644344329834, 'class_5': 0.9164820909500122}"
244,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7514706254005432, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.770230233669281, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9164820909500122}"
245,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7496323585510254, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.768745481967926, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9157397150993347}"
246,"{'class_1': 0.6448529362678528, 'class_2': 0.7698529362678528, 'class_3': 0.9352941513061523, 'class_4': 0.7488970756530762, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.768745481967926, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9157397150993347}"
247,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7477941513061523, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7668895721435547, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9153686165809631}"
248,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.748161792755127, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7650336623191833, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9153686165809631}"
249,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7463235259056091, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7646626234054565, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9146261215209961}"
250,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7466911673545837, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7631779909133911, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9142549633979797}"
251,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7466911673545837, 'class_5': 0.9566176533699036}","{'class_1': 0.6414252519607544, 'class_2': 0.7620643377304077, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9142549633979797}"
252,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7459558844566345, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7598371505737305, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9142549633979797}"
253,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7463235259056091, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7602083683013916, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9138836860656738}"
254,"{'class_1': 0.6448529362678528, 'class_2': 0.7702205777168274, 'class_3': 0.9352941513061523, 'class_4': 0.7463235259056091, 'class_5': 0.956250011920929}","{'class_1': 0.6414252519607544, 'class_2': 0.7594660520553589, 'class_3': 0.9394952058792114, 'class_4': 0.6562731862068176, 'class_5': 0.9135124683380127}"
